level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1080	1920	-1	
2	1	1	0	0	0	0	0	1080	613	-1	
3	1	1	1	0	0	0	0	1080	613	-1	
4	1	1	1	1	0	0	0	1080	613	-1	
5	1	1	1	1	1	0	0	1080	613	30.742516	ee
2	1	2	0	0	0	994	1145	85	57	-1	
3	1	2	1	0	0	994	1145	85	57	-1	
4	1	2	1	1	0	994	1145	85	57	-1	
5	1	2	1	1	1	994	1145	85	57	48.719002	-
2	1	3	0	0	0	214	1598	371	43	-1	
3	1	3	1	0	0	214	1598	371	43	-1	
4	1	3	1	1	0	214	1598	371	43	-1	
5	1	3	1	1	1	214	1600	144	41	96.328262	people
5	1	3	1	1	2	370	1600	125	33	90.231598	aren't
5	1	3	1	1	3	503	1598	82	43	90.231598	just
2	1	4	0	0	0	595	1585	273	62	-1	
3	1	4	1	0	0	595	1585	273	62	-1	
4	1	4	1	1	0	595	1585	273	62	-1	
5	1	4	1	1	1	595	1594	145	53	93.741364	asking
5	1	4	1	1	2	765	1585	103	62	30.152962	Mari
