level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1080	1920	-1	
2	1	1	0	0	0	466	1129	49	7	-1	
3	1	1	1	0	0	466	1129	49	7	-1	
4	1	1	1	1	0	466	1129	49	7	-1	
5	1	1	1	1	1	466	1129	49	7	27.674568	——
2	1	2	0	0	0	592	1437	139	37	-1	
3	1	2	1	0	0	592	1437	139	37	-1	
4	1	2	1	1	0	592	1437	139	37	-1	
5	1	2	1	1	1	592	1437	139	37	0.000000	 <-
2	1	3	0	0	0	251	1597	574	68	-1	
3	1	3	1	0	0	251	1597	574	68	-1	
4	1	3	1	1	0	251	1597	574	68	-1	
5	1	3	1	1	1	251	1600	69	65	97.020294	the
5	1	3	1	1	2	332	1600	108	33	96.876251	work
5	1	3	1	1	3	450	1607	77	35	96.795837	you
5	1	3	1	1	4	541	1600	101	33	63.966240	have
5	1	3	1	1	5	657	1597	168	44	0.000000	EViCETeh]
