level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1080	1920	-1	
2	1	1	0	0	0	472	1064	162	46	-1	
3	1	1	1	0	0	472	1064	162	46	-1	
4	1	1	1	1	0	472	1064	162	46	-1	
5	1	1	1	1	1	472	1064	162	46	0.000000	4
2	1	2	0	0	0	824	1117	128	27	-1	
3	1	2	1	0	0	824	1117	128	27	-1	
4	1	2	1	1	0	824	1117	128	27	-1	
5	1	2	1	1	1	824	1117	128	27	36.981613	ee
2	1	3	0	0	0	720	1328	75	46	-1	
3	1	3	1	0	0	720	1328	75	46	-1	
4	1	3	1	1	0	720	1328	75	46	-1	
5	1	3	1	1	1	720	1328	75	46	19.140434	—
2	1	4	0	0	0	909	1296	39	56	-1	
3	1	4	1	0	0	909	1296	39	56	-1	
4	1	4	1	1	0	909	1296	39	56	-1	
5	1	4	1	1	1	909	1296	39	56	36.649303	if
2	1	5	0	0	0	320	1552	440	89	-1	
3	1	5	1	0	0	320	1552	440	144	-1	
4	1	5	1	1	0	320	1552	440	89	-1	
5	1	5	1	1	1	320	1599	53	34	96.877914	So
5	1	5	1	1	2	380	1552	36	80	90.207275	if
5	1	5	1	1	3	548	1600	166	41	91.270554	product
5	1	5	1	1	4	727	1598	33	35	91.270554	is
