level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1080	1920	-1	
2	1	1	0	0	0	0	0	1080	613	-1	
3	1	1	1	0	0	0	0	1080	613	-1	
4	1	1	1	1	0	0	0	1080	613	-1	
5	1	1	1	1	1	0	0	1080	613	0.000000	;*
2	1	2	0	0	0	672	978	59	13	-1	
3	1	2	1	0	0	672	978	59	13	-1	
4	1	2	1	1	0	672	978	59	13	-1	
5	1	2	1	1	1	672	978	59	13	2.539993	-—?>
2	1	3	0	0	0	674	1069	406	155	-1	
3	1	3	1	0	0	674	1069	406	155	-1	
4	1	3	1	1	0	674	1069	406	155	-1	
5	1	3	1	1	1	674	1069	406	155	23.086136	a:
2	1	4	0	0	0	310	1588	459	59	-1	
3	1	4	1	0	0	310	1588	459	59	-1	
4	1	4	1	1	0	310	1588	459	59	-1	
5	1	4	1	1	1	310	1588	301	59	0.000000	themEutlieli)
5	1	4	1	1	2	618	1602	41	31	74.939247	to
5	1	4	1	1	3	670	1602	61	40	96.823685	try
5	1	4	1	1	4	743	1598	26	35	96.862473	it
