level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1080	1920	-1	
2	1	1	0	0	0	91	465	379	93	-1	
3	1	1	1	0	0	91	465	379	93	-1	
4	1	1	1	1	0	91	465	379	93	-1	
5	1	1	1	1	1	91	465	379	93	96.779778	WHAT
2	1	2	0	0	0	91	580	534	95	-1	
3	1	2	1	0	0	91	580	534	95	-1	
4	1	2	1	1	0	91	580	534	95	-1	
5	1	2	1	1	1	91	580	487	95	86.206688	SHOULD
5	1	2	1	1	2	599	582	26	92	76.611748	I
2	1	3	0	0	0	91	696	445	95	-1	
3	1	3	1	0	0	91	696	445	95	-1	
4	1	3	1	1	0	91	696	445	95	-1	
5	1	3	1	1	1	91	696	445	95	89.345215	SHOW?
2	1	4	0	0	0	268	1578	535	74	-1	
3	1	4	1	0	0	268	1578	535	74	-1	
4	1	4	1	1	0	268	1578	535	74	-1	
5	1	4	1	1	1	268	1578	93	74	34.686134	lhow
5	1	4	1	1	2	385	1578	59	74	45.781971	feta
5	1	4	1	1	3	457	1600	8	32	75.719337	|
5	1	4	1	1	4	478	1598	114	35	95.720253	avoid
5	1	4	1	1	5	605	1598	198	44	96.466217	sounding
